iRIC output t = 7400
71,25
I,J,X,Y,Depth(m),Elevation(m),WaterSurfaceElevation(m),ShearStress(Nm-2),ElevationChange(m),FixedBedElevation(m),Vorticity(s-1),FroudeNumber,ShieldsNumber,CrossSectionalMinBedElev(m),CrossSectionalAveBedElev(m),CrossSectionalAveWaterLevel(m),SuspendedSedimentConcentration,Velocity(ms-1)X,Velocity(ms-1)Y,Velocity(ms-1) (magnitude),BedloadFlux(m2s-1)X,BedloadFlux(m2s-1)Y,BedloadFlux(m2s-1) (magnitude)
71,19,-57140.28125,-97309.7265625,0,7.09221084472,7.09221084472,0,0,-99991.9077892,-7.09683793104e-22,0,0,-4.01518143815,4.42960653899,-0.566560286063,0,0,0,0,0,0,0
1,20,-51248.1484375,-93974.4296875,0.0106234095086,2.88140974924,2.89203315875,0.0218800905363,0,2.88140974924,9.17359877655e-12,0.0473644332524,0.00675874665193,-2.029756875,3.85167293937,2.34404838989,0,0.00161903062818,-0.0378802500318,0.0379148335437,0,0,0
2,20,-51242.65625,-94102.9296875,0.00796435599684,2.97579092705,2.98375528305,0.00547002263408,0,2.97579092705,9.17359877655e-12,0.0236822168004,0.00337937332597,-1.98764992322,3.95400311547,2.31702235626,0,6.73062243074e-12,-1.60274923007e-10,1.60416184418e-10,0,0,0
3,20,-51237.3398438,-94231.8125,0.0053053023581,3.16455328267,3.16985858503,0,0,3.16455328267,8.42142977465e-21,1.74241909633e-10,0,-1.9028333554,4.15892380007,2.13678081367,0,5.62618456359e-21,-1.41305126896e-19,1.41417088217e-19,0,0,0
4,20,-51232.3632812,-94361.4453125,0.00545228004429,3.3533156383,3.35876791834,4.32111068655e-13,0,3.3533156383,1.55495903259e-12,2.93594787488e-07,2.66957692308e-13,-1.8279045253,4.3639388392,2.18323451982,0,2.97262842611e-10,-1.69737023262e-11,2.97747047287e-10,0,0,0
5,20,-51227.9023438,-94492.21875,0.00622570914161,3.68876352284,3.69498923198,2.06500049291e-05,0,3.68876352284,1.94235395026e-08,0.00180161860166,1.27538575252e-05,-1.84924307415,4.57144503559,2.22534387916,0,8.31993844814e-09,-2.84671196755e-07,2.84792752081e-07,0,0,0
6,20,-51224.9414062,-94623.15625,0.00615591023966,4.31758246522,4.32373837546,2.06855870476e-05,0,4.31758246522,1.52295897303e-07,0.00180339755946,1.27538701652e-05,-1.84720197988,4.78435864862,2.29946694834,0,2.47195768253e-09,-1.95074336195e-06,1.95074492816e-06,0,0,0
7,20,-51227.5703125,-94753.6015625,0.00538575735225,5.09308693652,5.09847269387,2.08918128032e-11,0,5.09308693652,-3.56720387867e-14,2.07255293006e-06,1.29069365232e-11,-2.02569113965,4.99997213182,2.25794224779,0,1.21045769868e-11,-3.07182088564e-12,1.24882691989e-11,0,0,0
8,20,-51240.6992188,-94881.5625,0.005308578441,5.86859140782,5.87389998626,0,0,5.86859140782,-2.29447259028e-21,3.45836942603e-13,0,-2.21124234124,5.2154085949,2.33363515537,0,4.07296677387e-19,-1.1858120441e-19,4.24207597114e-19,0,0,0
9,20,-51269.2421875,-95005.046875,0.00530530223109,6.45811866113,6.46342396336,0,0,6.45811866113,0,0,0,-2.36021222477,5.34722625913,2.14896164074,0,0,0,0,0,0,0
10,20,-51319.4296875,-95129.578125,0.00530530223109,6.67569147847,6.6809967807,0,0,6.67569147847,0,0,0,-2.43620056449,5.3121095262,2.10306989873,0,0,0,0,0,0,0
11,20,-51384.3710938,-95249.453125,0.00530530223109,6.70728707781,6.71259238004,0,0,6.70728707781,0,0,0,-2.47583340286,5.19351789153,2.01527805529,0,0,0,0,0,0,0
12,20,-51456.0273438,-95367.234375,0.00530530223109,6.73888267716,6.74418797939,0,0,6.73888267716,-1.77159375383e-22,7.34780114396e-15,0,-2.60043668301,5.07487560116,1.92671882581,0,-3.13850321475e-20,1.74269520608e-20,3.58987311897e-20,0,0,0
13,20,-51526.3554688,-95485.515625,0.00530530223109,6.68216773924,6.68747304147,0,0,6.68216773924,9.74956036243e-17,7.34780114396e-15,0,-3.07214878496,4.91149398821,2.15265370072,0,-4.80607432292e-16,-8.53557532271e-16,9.79563150017e-16,0,0,0
14,20,-51581.6054688,-95590.28125,0.00530530223109,6.44883172681,6.45413702904,0,0,6.44883172681,0,0,0,-3.26975226683,4.65873727952,2.20974222072,0,0,0,0,0,0,0
15,20,-51633.2070312,-95696.375,0.00530530223109,6.12718517712,6.13249047935,0,0,6.12718517712,0,0,0,-3.32996356827,4.36134382421,2.07259435184,0,0,0,0,0,0,0
16,20,-51684.5976562,-95802.8203125,0.00530530223109,5.80553862743,5.81084392966,0,0,5.80553862743,0,0,0,-3.39005934243,4.06385704584,1.99797523942,0,0,0,0,0,0,0
17,20,-51739.2109375,-95908.6328125,0.0053053022654,5.59385949981,5.59916480208,0,0,5.59385949981,4.40195891371e-18,1.99316556126e-11,0,-3.41515488764,3.81233114174,1.93804550406,0,7.75570988345e-16,-3.89090041619e-16,8.67698921544e-16,0,0,0
18,20,-51809.8828125,-96028.03125,0.00530530228271,5.60211521634,5.60742051862,0,0,5.60211521634,-2.67699496148e-12,2.11416444535e-10,0,-3.36925446444,3.6529756476,2.08408083916,0,9.92791055244e-12,1.52732999219e-11,1.82163964175e-11,0,0,0
19,20,-51890.3007812,-96141.109375,0.0053053022484,5.72033835495,5.72564365719,0,0,5.72033835495,3.64922368004e-15,1.91484788923e-10,0,-3.28788813532,3.53971688218,2.06772539137,0,-1.22687611525e-14,-1.62070693903e-14,2.03271148577e-14,0,0,0
20,20,-51981.3632812,-96243.703125,0.00530530223109,5.83856149355,5.84386679578,0,0,5.83856149355,0,0,0,-3.21422711479,3.42649418808,1.86576757227,0,0,0,0,0,0,0
21,20,-52083.9765625,-96331.65625,0.00530530223109,5.95267525561,5.95798055784,0,0,5.95267525561,0,0,0,-3.42563412576,3.30019528992,1.84994461258,0,0,0,0,0,0,0
22,20,-52182.7265625,-96393.78125,0.00530530223109,6.05857026457,6.06387556681,0,0,6.05857026457,0,0,0,-4.03335923084,3.14761671593,1.83573522306,0,0,0,0,0,0,0
23,20,-52289.15625,-96444.296875,0.00530530223109,6.16035589699,6.16566119923,0,0,6.16035589699,0,0,0,-4.83904328849,2.98180410274,1.82645509644,0,0,0,0,0,0,0
24,20,-52401.5703125,-96485.78125,0.00530530223109,6.26214152941,6.26744683165,0,0,6.26214152941,0,0,0,-5.6443144003,2.81598917898,1.81101663451,0,0,0,0,0,0,0
25,20,-52518.265625,-96520.796875,0.00530531684985,6.25675265198,6.26205796883,4.01240613523e-13,0,6.25675265198,8.6986445056e-16,2.92686361106e-07,2.47885962699e-13,-6.09293926103,2.69309447357,1.78604774257,0,8.91486750075e-14,-1.26362838064e-13,1.54644925876e-13,0,0,0
26,20,-52616.1132812,-96546.984375,0.00533200679614,6.03701914964,6.04235115644,7.03961310329e-08,4.3947947681e-06,6.03701475485,1.41646853261e-08,0.000121786191224,4.32834793536e-08,-5.82791856143,2.65622452096,1.74858202658,0,-2.72756762099e-07,-7.48971147956e-08,2.82853016734e-07,0,0,0
27,20,-52713.0429688,-96574.28125,0.0053435878703,5.71010674266,5.71545033053,2.76449107693e-07,4.3947947681e-06,5.71010234786,-4.63380617766e-06,0.000241786243372,8.53989516624e-08,-5.20417467556,2.66295180853,1.71517332087,0,0.000104573733309,3.26775474397e-05,0.000109560429923,0,0,0
28,20,-52806.3984375,-96606.4453125,0.00531695120369,5.38318994088,5.38850689208,6.94773912602e-08,1.7763568394e-15,5.38318994088,-9.43588456203e-09,0.000121443546362,4.21195525203e-08,-4.57856739888,2.67008528075,1.71782849046,0,2.32636686881e-07,9.40110288889e-08,2.50914131996e-07,0,0,0
29,20,-52893.5117188,-96647.2109375,0.00530535551077,5.05627753389,5.0615828894,6.20319376546e-12,0,5.05627753389,-2.72912815744e-15,1.15080785197e-06,3.83232555862e-12,-4.65700253054,2.67668584631,1.74466210761,0,2.38983295493e-13,-3.02990505046e-13,3.85896698189e-13,0,0,0
30,20,-52971.7148438,-96700.34375,0.00530530223109,4.89770474943,4.90301005166,0,0,4.89770474943,0,0,0,-4.7535491218,2.81651973222,1.77853430331,0,0,0,0,0,0,0
31,20,-53059.7226562,-96792.140625,0.00530530223109,5.07581121,5.08111651223,0,0,5.07581121,0,0,0,-4.4513926263,3.22417448489,1.81985769966,0,0,0,0,0,0,0
32,20,-53138.0195312,-96897.6796875,0.00530530223109,5.42225729309,5.42756259533,0,0,5.42225729309,0,0,0,-4.36354250758,3.76584393898,1.95237678552,0,0,0,0,0,0,0
33,20,-53217.1328125,-97002.5,0.00530530223109,5.76870337619,5.77400867842,0,0,5.76870337619,0,0,0,-4.27576621378,4.3074769729,1.81797778276,0,0,0,0,0,0,0
34,20,-53307.6015625,-97092.1484375,0.00530530223109,5.90402511034,5.90933041257,0,0,5.90402511034,0,0,0,-4.12441180887,4.58586761349,1.81276329547,0,0,0,0,0,0,0
35,20,-53410.9257812,-97154.25,0.00530530223109,5.61709814659,5.62240344882,0,0,5.61709814659,0,0,0,-3.84720984567,4.33765835633,1.84428980782,0,0,0,0,0,0,0
36,20,-53525.4023438,-97201.46875,0.00530530223109,5.11904683389,5.12435213612,0,0,5.11904683389,0,0,0,-3.50564380926,3.82617157509,1.64981540018,0,0,0,0,0,0,0
37,20,-53642.3476562,-97245.7734375,0.00530530223109,4.62099552119,4.62630082342,0,0,4.62099552119,0,0,0,-3.16197199046,3.3150047694,1.71433458326,0,0,0,0,0,0,0
38,20,-53753.09375,-97299.125,0.00530530223109,4.35553465958,4.36083996181,0,0,4.35553465958,0,0,0,-3.10624973832,3.01496199146,1.61475341476,0,0,0,0,0,0,0
39,20,-53861.2929688,-97378.9609375,0.00530530223109,4.55525470015,4.56056000238,0,0,4.55525470015,0,0,0,-2.90592008567,3.13647135353,1.60474582082,0,0,0,0,0,0,0
40,20,-53958.4375,-97474.6484375,0.00530530223109,4.9875651918,4.99287049403,0,0,4.9875651918,0,0,0,-2.24734430569,3.46868628832,1.59860651991,0,0,0,0,0,0,0
41,20,-54051.7695312,-97576.1953125,0.00530530223109,5.41987568346,5.42518098569,0,0,5.41987568346,0,0,0,-1.70595717498,3.80107963174,1.4020149799,0,0,0,0,0,0,0
42,20,-54148.5234375,-97673.6328125,0.00530530451482,5.93283539632,5.93814070084,0,0,5.93283539632,1.89537861893e-16,3.66251356044e-09,0,-1.73067890911,4.12367392368,1.39635797021,0,1.50993574459e-14,-3.0356836196e-14,3.39046914027e-14,0,0,0
43,20,-54235.4765625,-97745.609375,0.00530530451491,6.60709355162,6.61239885613,0,0,6.60709355162,-2.20467408363e-12,3.69595419928e-09,0,-1.70042603603,4.4263287306,1.38617015216,0,2.19948472485e-11,1.68177504999e-11,2.76877235858e-11,0,0,0
44,20,-54327.5507812,-97810.828125,0.00530530223118,7.36200092813,7.36730623036,0,0,7.36200092813,-2.09150313332e-13,3.65328620978e-11,0,-1.67283974865,4.71913085494,1.36788918108,0,2.32888976874e-12,1.5764220724e-12,2.81226494223e-12,0,0,0
45,20,-54422.5429688,-97872.234375,0.00530530223109,8.11690830463,8.12221360686,0,0,8.11690830463,-2.41298109184e-23,3.09222326222e-12,0,-1.73935391191,5.01201173041,1.34054950813,0,1.81473455444e-21,-3.58955671771e-21,4.02221070218e-21,0,0,0
46,20,-54518.2382812,-97932.7578125,0.00530530223109,8.87181568114,8.87712098337,0,0,8.87181568114,0,0,0,-1.80471704562,5.30501540659,1.11976453049,0,0,0,0,0,0,0
47,20,-54612.4296875,-97995.3359375,0.00530530223109,9.53597931082,9.54128461305,0,0,9.53597931082,0,0,0,-1.79981528411,5.52418858908,1.07965121539,0,0,0,0,0,0,0
48,20,-54703.4882812,-98061.0859375,0.00530530223146,10.0186554469,10.0239607491,0,0,10.0186554469,3.26715702949e-20,9.63300356048e-12,0,-1.65590524526,5.59544244642,1.28536472461,0,2.50418091489e-18,-4.91321869813e-18,5.51458430257e-18,0,0,0
49,20,-54795.03125,-98126.03125,0.00530530224308,10.4105878361,10.4158931384,0,0,10.4105878361,6.85442312023e-13,1.51367705252e-10,0,-1.44259637642,5.5926831133,1.2535087751,0,-7.373062223e-12,-4.84477698534e-12,8.82235289375e-12,0,0,0
50,20,-54891.2265625,-98184.4375,0.00530530224938,10.7170243524,10.7223296546,0,0,10.7170243524,1.35925505753e-11,2.62047772354e-10,0,-1.29869454593,5.57533293255,1.2280407457,0,-1.27238475128e-10,-6.36289788882e-11,1.42261296589e-10,0,0,0
51,20,-55031.4335938,-98244.25,0.00530530226433,10.8524691224,10.8577744246,0,0,10.8524691224,-6.08083380683e-12,1.85381982559e-10,0,-1.29347778171,5.52898199039,1.19845888492,0,5.05329727418e-11,1.67179758844e-11,5.3226610373e-11,0,0,0
52,20,-55181.1367188,-98280.3515625,0.00530530230345,10.9024180192,10.9077233215,0,0,10.9024180192,-6.93989773603e-13,2.364006275e-10,0,-1.35972872417,5.46795127224,1.16294945424,0,6.11759209778e-12,9.42391554863e-13,6.18975241165e-12,0,0,0
53,20,-55334.125,-98290.9296875,0.0053053024389,10.9523669162,10.9576722186,0,0,10.9523669162,1.14432749135e-12,3.36307755505e-10,0,-1.42756027625,5.40676319632,1.12173231726,0,-1.11059609224e-11,2.23073987093e-13,1.11082010251e-11,0,0,0
54,20,-55484.1992188,-98274.1796875,0.00530530239424,11.2425349657,11.2478402681,0,0,11.2425349657,-5.66265952311e-13,2.97439560246e-10,0,-1.50979254743,5.43435595263,1.09830008535,0,5.72424248582e-12,-1.27005397257e-12,5.86344515875e-12,0,0,0
55,20,-55647.5195312,-98221.5390625,0.00530530223222,12.0131413204,12.0184466227,0,0,12.0131413204,5.96157721796e-19,1.32463520344e-10,0,-1.62209559748,5.63932432582,0.751472806804,0,-1.12714489444e-17,-1.82026869092e-17,2.14098895845e-17,0,0,0
56,20,-55802.875,-98144.5546875,0.00530530223109,13.0239668278,13.02927213,0,0,13.0239668278,0,0,0,-1.74938747445,5.93286986548,0.757284076705,0,0,0,0,0,0,0
57,20,-55954.390625,-98057.484375,0.00530530223109,13.391233982,13.3965392842,0,0,-24986.358766,0,0,0,-1.87244964118,6.03318673283,0.723870352103,0,0,0,0,0,0,0
58,20,-56062.4804688,-97995.4375,0.00530530223109,12.4713844299,12.4766897321,0,0,-49987.0286156,0,0,0,-1.98891053888,5.74710878588,0.603811651959,0,0,0,0,0,0,0
59,20,-56169.2578125,-97932.65625,0.00530530335399,10.9079765247,10.913281828,0,0,-24988.8420235,9.19380396631e-17,3.34590945757e-09,0,-2.10018492577,5.26813430044,0.805945179583,0,-9.82644618179e-15,-1.44105350782e-14,1.74419771185e-14,0,0,0
60,20,-56273.265625,-97866.2578125,0.00530530350826,9.34456861949,9.349873923,0,0,9.34456861949,3.06119142179e-10,7.13525403325e-09,0,-2.20762547947,4.7895960684,0.618990419812,0,-2.48128579906e-09,1.69605362383e-09,3.0055577039e-09,0,0,0
61,20,-56373.0429688,-97793.359375,0.00530530243625,8.36520893328,8.37051423572,0,0,8.36520893328,4.1837413026e-11,4.18479077003e-09,0,-2.33225739289,4.44422435496,0.48462043146,0,-3.30908323249e-10,2.58207391058e-10,4.19727739365e-10,0,0,0
62,20,-56452.4921875,-97726.40625,0.00530530228654,8.55394568507,8.55925098735,0,0,8.55394568507,-2.28892684624e-12,4.14200521494e-10,0,-2.49489597046,4.36495007005,0.458550150354,0,1.73077762404e-11,-1.50530645412e-11,2.29380441728e-11,0,0,0
63,20,-56530.171875,-97656.703125,0.00530530223566,9.32673065585,9.33203595808,0,0,9.32673065585,6.28987677427e-13,1.87543271467e-11,0,-2.67532699965,4.41895201707,0.482729091611,0,-4.75287808564e-12,4.22110370397e-12,6.35669462666e-12,0,0,0
64,20,-56608.2773438,-97588.046875,0.00530530223109,10.0995156266,10.1048209289,0,0,-24989.6504844,0,0,0,-2.85462088791,4.47308531868,0.609204853694,0,0,0,0,0,0,0
65,20,-56688.9921875,-97524.2109375,0.00530530223109,10.8723005974,10.8776058996,0,0,-74988.3776994,0,0,0,-3.0345184732,4.52703515347,0.312320569755,0,0,0,0,0,0,0
66,20,-56774.5117188,-97468.9921875,0.00530530223109,11.3587499729,11.3640552751,0,0,-99987.64125,0,0,0,-3.0170039595,4.55885247041,0.299026448783,0,0,0,0,0,0,0
67,20,-56843.3164062,-97434.796875,0.00530530223109,11.2725281578,11.27783346,0,0,-99987.7274718,0,0,0,-2.64823076183,4.54661507983,0.251042973702,0,0,0,0,0,0,0
68,20,-56915.3046875,-97406.25,0.00530530223109,10.8999707473,10.9052760495,0,0,-99988.1000293,0,0,0,-2.51617995028,4.51287587861,0.166245631961,0,0,0,0,0,0,0
69,20,-56989.6914062,-97381.953125,0.00530530223109,10.5274133369,10.5327186391,0,0,-74988.7225867,0,0,0,-3.11766803376,4.47971963805,0.0198269512267,0,0,0,0,0,0,0
70,20,-57065.6679688,-97360.484375,0.00265265111555,10.1548559264,10.1575085776,0,0,-49989.3451441,0,0,0,-3.71766713815,4.44639016674,-0.292098125317,0,0,0,0,0,0,0
71,20,-57142.4453125,-97340.421875,0,9.96857722122,9.96857722122,0,0,-49989.5314228,0,0,0,-4.01518143815,4.42960653899,-0.566560286063,0,0,0,0,0,0,0
1,21,-51212.4375,-93968.1484375,0.00530530223109,3.40570053374,3.41100583597,0,0,3.40570053374,0,0,0,-2.029756875,3.85167293937,2.34404838989,0,0,0,0,0,0,0
2,21,-51207.84375,-94099.4296875,0.00530530223109,3.58640704889,3.59171235112,0,0,3.58640704889,0,0,0,-1.98764992322,3.95400311547,2.31702235626,0,0,0,0,0,0,0
3,21,-51203.734375,-94231.03125,0.00530530223109,3.9478200792,3.95312538143,0,0,3.9478200792,0,0,0,-1.9028333554,4.15892380007,2.13678081367,0,0,0,0,0,0,0
4,21,-51200.5898438,-94363.28125,0.00530530230134,4.30923310951,4.31453841181,0,0,4.30923310951,-8.50952669943e-18,3.13303075002e-10,0,-1.8279045253,4.3639388392,2.18323451982,0,8.81977574551e-16,1.56022091605e-16,8.95671443712e-16,0,0,0
5,21,-51198.8984375,-94496.5078125,0.00530530230568,4.72059863518,4.72590393749,0,0,4.72059863518,-7.28095708526e-14,3.38618937187e-10,0,-1.84924307415,4.57144503559,2.22534387916,0,-2.62390562447e-15,1.06709076546e-12,1.06709399146e-12,0,0,0
6,21,-51199.71875,-94627.734375,0.0053053022361,5.23186915157,5.2371744538,0,0,5.23186915157,9.0955811442e-13,4.64295377649e-11,0,-1.84720197988,4.78435864862,2.29946694834,0,-3.37713714855e-13,-1.16493659314e-11,1.16542600433e-11,0,0,0
7,21,-51206.4921875,-94758.3828125,0.00530530223177,5.79309216332,5.79839746555,0,0,5.79309216332,-4.60215032008e-20,2.11136755795e-11,0,-2.02569113965,4.99997213182,2.25794224779,0,1.40631831499e-17,-3.50982955239e-18,1.4494551521e-17,0,0,0
8,21,-51223.3164062,-94886.609375,0.00530530223109,6.35431517507,6.3596204773,0,0,6.35431517507,0,0,0,-2.21124234124,5.2154085949,2.33363515537,0,0,0,0,0,0,0
9,21,-51254.2851562,-95010.6015625,0.00530530223109,6.78491066236,6.79021596459,0,0,6.78491066236,0,0,0,-2.36021222477,5.34722625913,2.14896164074,0,0,0,0,0,0,0
10,21,-51305.1132812,-95136.1171875,0.00530530223109,6.95425110073,6.95955640296,0,0,6.95425110073,0,0,0,-2.43620056449,5.3121095262,2.10306989873,0,0,0,0,0,0,0
11,21,-51369.296875,-95257.21875,0.00530530223109,6.99296401464,6.99826931688,0,0,6.99296401464,0,0,0,-2.47583340286,5.19351789153,2.01527805529,0,0,0,0,0,0,0
12,21,-51439.6992188,-95376.296875,0.00530530223109,7.03167692856,7.03698223079,0,0,7.03167692856,0,4.21855747034e-20,0,-2.60043668301,5.07487560116,1.92671882581,0,0,0,0,0,0,0
13,21,-51509.1835938,-95495.7421875,0.00530530223109,7.01864362504,7.02394892727,0,0,7.01864362504,9.01022631425e-22,4.21855747034e-20,0,-3.07214878496,4.91149398821,2.15265370072,0,-4.39834956174e-21,-7.91918296382e-21,9.05863884265e-21,0,0,0
14,21,-51564.1445312,-95600.359375,0.00530530223109,6.90211788663,6.90742318886,0,0,6.90211788663,0,0,0,-3.26975226683,4.65873727952,2.20974222072,0,0,0,0,0,0,0
15,21,-51616.2851562,-95705.96875,0.00530530223109,6.73384593079,6.73915123302,0,0,6.73384593079,0,0,0,-3.32996356827,4.36134382421,2.07259435184,0,0,0,0,0,0,0
16,21,-51668.765625,-95811.5078125,0.00530530223109,6.56557397494,6.57087927717,0,0,6.56557397494,0,0,0,-3.39005934243,4.06385704584,1.99797523942,0,0,0,0,0,0,0
17,21,-51724.7539062,-95915.90625,0.00530530223109,6.42251652719,6.42782182942,0,0,6.42251652719,0,0,0,-3.41515488764,3.81233114174,1.93804550406,0,0,0,0,0,0,0
18,21,-51797.9882812,-96034.59375,0.00530530223109,6.32988809563,6.33519339786,0,0,6.32988809563,0,0,0,-3.36925446444,3.6529756476,2.08408083916,0,0,0,0,0,0,0
19,21,-51880.8359375,-96146.9375,0.00530530223109,6.26247417217,6.2677794744,0,0,6.26247417217,0,0,0,-3.28788813532,3.53971688218,2.06772539137,0,0,0,0,0,0,0
20,21,-51973.8398438,-96249.578125,0.00530530223109,6.19506024871,6.20036555094,0,0,6.19506024871,0,0,0,-3.21422711479,3.42649418808,1.86576757227,0,0,0,0,0,0,0
21,21,-52077.5351562,-96339.1796875,0.00530530223109,6.15240897566,6.15771427789,0,0,6.15240897566,0,0,0,-3.42563412576,3.30019528992,1.84994461258,0,0,0,0,0,0,0
22,21,-52174.6875,-96403.5859375,0.00530530223109,6.15928300345,6.16458830568,0,0,6.15928300345,0,0,0,-4.03335923084,3.14761671593,1.83573522306,0,0,0,0,0,0,0
23,21,-52278.484375,-96458.25,0.00530530223109,6.19091968166,6.19622498389,0,0,6.19091968166,0,0,0,-4.83904328849,2.98180410274,1.82645509644,0,0,0,0,0,0,0
24,21,-52387.375,-96505.3984375,0.00530530223109,6.22255635987,6.2278616621,0,0,6.22255635987,0,0,0,-5.6443144003,2.81598917898,1.81101663451,0,0,0,0,0,0,0
25,21,-52499.8125,-96547.2578125,0.00530530223109,6.18805823602,6.19336353825,0,0,6.18805823602,-1.38166203299e-20,4.5817196766e-13,0,-6.09293926103,2.69309447357,1.78604774257,0,3.95582497804e-19,-1.41111419639e-19,4.19997553947e-19,0,0,0
26,21,-52592.6015625,-96579.2265625,0.00530530223109,6.02129050808,6.02659581031,0,2.60325094814e-12,6.02129050808,2.17179752323e-14,4.5817196766e-13,0,-5.82791856143,2.65622452096,1.74858202658,0,-4.07903906236e-13,-1.42947293165e-13,4.32226243241e-13,0,0,0
27,21,-52684.6679688,-96612.0390625,0.00530530223109,5.78838797808,5.79369328031,0,2.60325094814e-12,5.78838797808,0,0,0,-5.20417467556,2.66295180853,1.71517332087,0,0,0,0,0,0,0
28,21,-52773.9609375,-96648.5546875,0.00530530223109,5.55548544808,5.56079075032,0,0,5.55548544808,0,0,0,-4.57856739888,2.67008528075,1.71782849046,0,0,0,0,0,0,0
29,21,-52858.4296875,-96691.640625,0.00530530223109,5.32258291809,5.32788822032,0,0,5.32258291809,0,0,0,-4.65700253054,2.67668584631,1.74466210761,0,0,0,0,0,0,0
30,21,-52936.0351562,-96744.171875,0.00530530223109,5.1986976748,5.20400297703,0,0,5.1986976748,0,0,0,-4.7535491218,2.81651973222,1.77853430331,0,0,0,0,0,0,0
31,21,-53028.1054688,-96831.75,0.00530530223109,5.29284700491,5.29815230714,0,0,5.29284700491,0,0,0,-4.4513926263,3.22417448489,1.81985769966,0,0,0,0,0,0,0
